com.samsung.shealth.report,6210049,3
Asia/Seoul,1573916400000,2019-11-24 06:42:03.479,2019-11-24 06:42:01.552,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,93d95b7c-8098-412b-9c83-0db08a821ed4,93d95b7c-8098-412b-9c83-0db08a821ed4.compressed_content.json,
Asia/Seoul,1560006000000,2019-06-22 07:34:37.818,2019-06-16 06:42:01.452,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,36e84be6-127a-49e2-a4e3-0542a936091c,36e84be6-127a-49e2-a4e3-0542a936091c.compressed_content.json,
Asia/Seoul,1605970800000,2020-11-29 08:29:52.634,2020-11-29 08:29:44.144,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,fd440b0c-2e56-4c5c-bc72-97130d975142,fd440b0c-2e56-4c5c-bc72-97130d975142.compressed_content.json,
Asia/Seoul,1577545200000,2020-01-05 06:40:47.229,2020-01-05 06:40:45.559,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,2cfb20b9-fdd6-4590-83d3-3174b005e9da,2cfb20b9-fdd6-4590-83d3-3174b005e9da.compressed_content.json,
Asia/Seoul,1563634800000,2019-08-02 05:39:32.393,2019-07-28 07:11:14.172,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,02dfa091-62c2-4035-a3b1-479e657cb457,02dfa091-62c2-4035-a3b1-479e657cb457.compressed_content.json,
Asia/Seoul,1609599600000,2021-01-10 07:18:31.646,2021-01-10 07:18:24.270,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,5efc3835-2049-4214-994d-92941be26ae3,5efc3835-2049-4214-994d-92941be26ae3.compressed_content.json,
Asia/Seoul,1613833200000,2021-03-04 05:40:03.568,2021-03-04 05:40:02.851,0,1,2,Nz95nEBsYs,X,com.sec.android.app.shealth,ff00589c-4590-49cc-934c-a0a496253b5b,ff00589c-4590-49cc-934c-a0a496253b5b.compressed_content.json,
Asia/Seoul,1581174000000,2020-02-16 07:33:17.684,2020-02-16 07:33:16.236,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,b7f0f2b5-8097-400b-addc-d15f959f7cb7,b7f0f2b5-8097-400b-addc-d15f959f7cb7.compressed_content.json,
Asia/Seoul,1567263600000,2019-09-14 06:40:42.853,2019-09-08 06:19:06.915,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,852d18ad-d7fd-4044-856d-0e0efb8a13e2,852d18ad-d7fd-4044-856d-0e0efb8a13e2.compressed_content.json,
Asia/Seoul,1584802800000,2020-03-29 08:23:49.704,2020-03-29 08:23:48.424,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,3fc37460-2cd1-4e24-bd2e-6c7484a14e8d,3fc37460-2cd1-4e24-bd2e-6c7484a14e8d.compressed_content.json,
Asia/Seoul,1617462000000,2021-04-11 05:40:59.590,2021-04-11 05:40:58.365,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,4c73ae55-2161-4a0a-9641-9aa2e90988ed,4c73ae55-2161-4a0a-9641-9aa2e90988ed.compressed_content.json,
Asia/Seoul,1570892400000,2019-10-21 06:41:13.264,2019-10-20 06:41:09.462,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,b03b4e45-f9bf-4485-a418-7f3d2682200c,b03b4e45-f9bf-4485-a418-7f3d2682200c.compressed_content.json,
Asia/Seoul,1588431600000,2020-05-10 06:40:43.872,2020-05-10 06:40:41.929,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,9a5e37bf-9d3a-4257-92be-5cd18bd325c3,9a5e37bf-9d3a-4257-92be-5cd18bd325c3.compressed_content.json,
Asia/Seoul,1621090800000,2021-05-23 05:40:00.972,2021-05-23 05:39:01.316,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,cf18da97-7d6b-4b16-b3d2-9ce245ebc5b6,cf18da97-7d6b-4b16-b3d2-9ce245ebc5b6.compressed_content.json,
Asia/Seoul,1574521200000,2019-12-01 07:07:10.874,2019-12-01 07:07:09.384,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,96ebc44b-a2f4-4766-9721-dfb6aeeccc6a,96ebc44b-a2f4-4766-9721-dfb6aeeccc6a.compressed_content.json,
Asia/Seoul,1592060400000,2020-06-21 07:02:35.679,2020-06-21 07:02:29.980,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,de762af6-97d0-42c5-a557-23ac1ef58a82,de762af6-97d0-42c5-a557-23ac1ef58a82.compressed_content.json,
Asia/Seoul,1624719600000,2021-07-07 05:39:54.400,2021-07-07 05:39:53.654,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,a3310bcc-f58e-43b1-a1a9-3387adb2dc65,a3310bcc-f58e-43b1-a1a9-3387adb2dc65.compressed_content.json,
Asia/Seoul,1578150000000,2020-01-12 06:41:04.027,2020-01-12 06:41:02.537,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,b7d4ab27-ed1c-45fa-8fef-7cb7dff26fed,b7d4ab27-ed1c-45fa-8fef-7cb7dff26fed.compressed_content.json,
Asia/Seoul,1595689200000,2020-08-02 06:40:42.123,2020-08-02 06:40:40.857,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,cfd8fb46-6240-4038-8caa-c30a8e9640bd,cfd8fb46-6240-4038-8caa-c30a8e9640bd.compressed_content.json,
Asia/Seoul,1628348400000,2021-08-15 05:59:09.603,2021-08-15 05:59:08.080,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,df37ec28-45e2-4ed2-a011-8e4aaba13c5f,df37ec28-45e2-4ed2-a011-8e4aaba13c5f.compressed_content.json,
Asia/Seoul,1581778800000,2020-02-23 06:45:03.099,2020-02-23 06:45:01.475,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,c99a8fc5-3c39-42d8-9445-ee043ec637ed,c99a8fc5-3c39-42d8-9445-ee043ec637ed.compressed_content.json,
Asia/Seoul,1599318000000,2020-09-14 06:41:19.399,2020-09-13 06:41:01.896,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,a1139800-06ab-4e66-8c53-059faffeba4f,a1139800-06ab-4e66-8c53-059faffeba4f.compressed_content.json,
Asia/Seoul,1631977200000,2021-09-26 06:00:04.049,2021-09-26 06:00:01.993,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,68ac689a-cb04-4551-9dac-fa55ce0cb0ea,68ac689a-cb04-4551-9dac-fa55ce0cb0ea.compressed_content.json,
Asia/Seoul,1585407600000,2020-04-05 07:10:24.871,2020-04-05 07:10:15.773,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,dd12e8f4-7197-4fb7-857d-06d8d4f49b23,dd12e8f4-7197-4fb7-857d-06d8d4f49b23.compressed_content.json,
Asia/Seoul,1602946800000,2020-10-25 06:41:02.581,2020-10-25 06:41:01.347,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,1d622d7d-c7b6-4781-bddc-a443b9f75306,1d622d7d-c7b6-4781-bddc-a443b9f75306.compressed_content.json,
Asia/Seoul,1589036400000,2020-05-17 06:41:47.211,2020-05-17 06:41:44.854,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,0cc292d6-8118-4e55-8154-c8d19462a20c,0cc292d6-8118-4e55-8154-c8d19462a20c.compressed_content.json,
Asia/Seoul,1635606000000,2021-11-07 05:37:40.470,2021-11-07 05:37:38.727,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,f9236411-cd22-4322-bda5-50e7c21be5e3,f9236411-cd22-4322-bda5-50e7c21be5e3.compressed_content.json,
Asia/Seoul,1606575600000,2020-12-07 06:41:58.152,2020-12-06 06:55:03.204,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,7fa5e487-8bc8-4549-bb5a-392da2de271a,7fa5e487-8bc8-4549-bb5a-392da2de271a.compressed_content.json,
Asia/Seoul,1592665200000,2020-06-29 06:40:43.725,2020-06-29 06:40:41.469,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,c481c288-a142-4fe0-82d7-53caf88c8b76,c481c288-a142-4fe0-82d7-53caf88c8b76.compressed_content.json,
Asia/Seoul,1639234800000,2021-12-19 10:31:19.452,2021-12-19 10:31:17.082,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,fd713516-2313-462b-b3f4-0b41af63c2ca,fd713516-2313-462b-b3f4-0b41af63c2ca.compressed_content.json,
Asia/Seoul,1610204400000,2021-01-17 07:04:09.145,2021-01-17 07:04:03.671,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,bea9fcad-0943-47cd-85fb-5a9093d59565,bea9fcad-0943-47cd-85fb-5a9093d59565.compressed_content.json,
Asia/Seoul,1596294000000,2020-08-09 07:21:50.094,2020-08-09 07:21:36.875,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,abd01ecc-b38b-4c72-949e-c53667b0c91a,abd01ecc-b38b-4c72-949e-c53667b0c91a.compressed_content.json,
Asia/Seoul,1549724400000,2019-02-23 06:41:04.558,2019-02-17 06:41:18.649,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,5de67f85-fe89-4581-b5ca-a0cb2cde28a5,5de67f85-fe89-4581-b5ca-a0cb2cde28a5.compressed_content.json,
Asia/Seoul,1614438000000,2021-03-07 06:29:17.741,2021-03-07 06:29:16.547,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,3b761407-4fac-4728-8d9a-5b60d1fbbcbb,3b761407-4fac-4728-8d9a-5b60d1fbbcbb.compressed_content.json,
Asia/Seoul,1642258800000,2022-01-23 06:03:40.700,2022-01-23 06:03:39.392,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,510aa9fe-b065-486e-97b3-eb573aee8fef,510aa9fe-b065-486e-97b3-eb573aee8fef.compressed_content.json,
Asia/Seoul,1599922800000,2020-09-20 06:41:07.650,2020-09-20 06:40:51.046,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,567f8b5b-c8f6-45e3-97c8-d91687bb1a6c,567f8b5b-c8f6-45e3-97c8-d91687bb1a6c.compressed_content.json,
Asia/Seoul,1618066800000,2021-04-18 05:42:16.401,2021-04-18 05:42:15.790,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,f8e95c02-fe3f-46da-bcbf-0f1be72143d3,f8e95c02-fe3f-46da-bcbf-0f1be72143d3.compressed_content.json,
Asia/Seoul,1553353200000,2019-04-06 06:41:03.320,2019-03-31 06:40:46.182,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,5dd18a42-6038-443d-8dca-4bd0022857ac,5dd18a42-6038-443d-8dca-4bd0022857ac.compressed_content.json,
Asia/Seoul,1621695600000,2021-05-30 05:40:05.818,2021-05-30 05:40:04.850,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,2c7424b6-bbc0-4fcc-9d80-d82708b68a12,2c7424b6-bbc0-4fcc-9d80-d82708b68a12.compressed_content.json,
Asia/Seoul,1603551600000,2020-11-01 06:41:02.046,2020-11-01 06:41:00.946,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,c05cbcad-5f12-4272-a26c-76c524d3e045,c05cbcad-5f12-4272-a26c-76c524d3e045.compressed_content.json,
Asia/Seoul,1556982000000,2019-05-18 06:11:25.610,2019-05-12 06:40:43.254,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,4b9f31e1-3869-4876-8626-ea050827957e,4b9f31e1-3869-4876-8626-ea050827957e.compressed_content.json,
Asia/Seoul,1625324400000,2021-07-11 05:43:41.547,2021-07-11 05:43:40.794,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,0d0dd84e-d205-4057-81ee-6e4931343ce4,0d0dd84e-d205-4057-81ee-6e4931343ce4.compressed_content.json,
Asia/Seoul,1607180400000,2020-12-13 06:40:44.660,2020-12-13 06:40:43.141,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,751ed5b0-b2b8-4dd2-87bd-48505b467ca7,751ed5b0-b2b8-4dd2-87bd-48505b467ca7.compressed_content.json,
Asia/Seoul,1628953200000,2021-08-22 05:37:41.302,2021-08-22 05:37:39.921,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,97cedfe3-05b9-4861-b208-21b8f9bc41f8,97cedfe3-05b9-4861-b208-21b8f9bc41f8.compressed_content.json,
Asia/Seoul,1610809200000,2021-01-24 06:41:04.401,2021-01-24 06:41:03.178,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,428561c7-8bc7-4c20-908d-94533cafa87f,428561c7-8bc7-4c20-908d-94533cafa87f.compressed_content.json,
Asia/Seoul,1560610800000,2019-06-29 07:54:12.162,2019-06-23 06:41:34.348,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,3a511240-0b90-4200-aede-0a19dcfa707b,3a511240-0b90-4200-aede-0a19dcfa707b.compressed_content.json,
Asia/Seoul,1632582000000,2021-10-03 05:40:20.313,2021-10-03 05:40:18.228,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,31cda6c4-00ca-4ce5-92e4-a976fbb46a50,31cda6c4-00ca-4ce5-92e4-a976fbb46a50.compressed_content.json,
Asia/Seoul,1615042800000,2021-03-14 05:43:10.508,2021-03-14 05:43:09.366,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,75ca8865-7aa6-4ed3-9810-741e6f6214fa,75ca8865-7aa6-4ed3-9810-741e6f6214fa.compressed_content.json,
Asia/Seoul,1564239600000,2019-08-10 07:09:01.811,2019-08-04 07:11:52.234,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,42323ae3-143c-427c-8b70-dccabba30a63,42323ae3-143c-427c-8b70-dccabba30a63.compressed_content.json,
Asia/Seoul,1636210800000,2021-11-14 05:37:43.717,2021-11-14 05:37:41.452,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,09856b1e-198f-42f4-8c95-7cb3ea0dd17c,09856b1e-198f-42f4-8c95-7cb3ea0dd17c.compressed_content.json,
Asia/Seoul,1618671600000,2021-04-25 05:37:41.715,2021-04-25 05:37:41.231,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,be3b5cf0-8347-42b3-9a13-5fd0ee1f1e9f,be3b5cf0-8347-42b3-9a13-5fd0ee1f1e9f.compressed_content.json,
Asia/Seoul,1567868400000,2019-09-21 06:41:33.438,2019-09-15 05:59:22.314,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,3f2bbd23-4df7-4a10-9e60-2be6e6eb5c10,3f2bbd23-4df7-4a10-9e60-2be6e6eb5c10.compressed_content.json,
Asia/Seoul,1622300400000,2021-06-06 05:37:55.731,2021-06-06 05:37:44.215,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,0d134f84-bb6b-4722-bb17-ee4e668d715e,0d134f84-bb6b-4722-bb17-ee4e668d715e.compressed_content.json,
Asia/Seoul,1639839600000,2021-12-26 05:40:37.363,2021-12-26 05:40:36.015,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,d65791ce-1a81-4552-bdd8-e75cd0040685,d65791ce-1a81-4552-bdd8-e75cd0040685.compressed_content.json,
Asia/Seoul,1571497200000,2019-10-27 07:13:26.203,2019-10-27 07:13:24.135,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,ea8078ac-871d-4b95-8b3c-3e797fb8c3e8,ea8078ac-871d-4b95-8b3c-3e797fb8c3e8.compressed_content.json,
Asia/Seoul,1625929200000,2021-07-18 05:38:29.063,2021-07-18 05:38:28.264,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,2ad2454f-bd20-41f1-85f7-2b6ba9d82ad8,2ad2454f-bd20-41f1-85f7-2b6ba9d82ad8.compressed_content.json,
Asia/Seoul,1642863600000,2022-01-30 05:39:16.190,2022-01-30 05:39:14.563,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,7c21b4b2-309a-4931-944f-bad1a894d8a4,7c21b4b2-309a-4931-944f-bad1a894d8a4.compressed_content.json,
Asia/Seoul,1575126000000,2019-12-08 06:40:59.524,2019-12-08 06:40:57.726,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,87a49bb7-90b2-4e01-ad2d-bc41076359c1,87a49bb7-90b2-4e01-ad2d-bc41076359c1.compressed_content.json,
Asia/Seoul,1629558000000,2021-08-29 05:37:39.422,2021-08-29 05:37:37.810,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,d13f49b3-f191-4c95-9ed0-6930c202c388,d13f49b3-f191-4c95-9ed0-6930c202c388.compressed_content.json,
Asia/Seoul,1633186800000,2021-10-11 05:39:21.032,2021-10-11 05:39:19.531,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,2bb0aca9-f1d1-42d1-bab4-bda81ca7d741,2bb0aca9-f1d1-42d1-bab4-bda81ca7d741.compressed_content.json,
Asia/Seoul,1578754800000,2020-01-19 06:41:02.653,2020-01-19 06:41:01.199,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,fb9a9285-78ee-4192-88d4-c4f76d56b502,fb9a9285-78ee-4192-88d4-c4f76d56b502.compressed_content.json,
Asia/Seoul,1636815600000,2021-11-21 06:00:03.654,2021-11-21 06:00:01.986,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,5a7bb7c0-9e52-44f0-9609-0f6ed0b5ec89,5a7bb7c0-9e52-44f0-9609-0f6ed0b5ec89.compressed_content.json,
Asia/Seoul,1582383600000,2020-03-01 06:41:03.704,2020-03-01 06:41:02.297,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,d5ff5ba7-c9e8-416f-8845-196c66901450,d5ff5ba7-c9e8-416f-8845-196c66901450.compressed_content.json,
Asia/Seoul,1586012400000,2020-04-12 06:41:03.451,2020-04-12 06:41:01.671,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,3dfd9e8b-8370-4fee-8a94-3458258f3eb3,3dfd9e8b-8370-4fee-8a94-3458258f3eb3.compressed_content.json,
America/Los_Angeles,1640505600000,2022-01-03 21:43:07.576,2022-01-03 21:43:05.829,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,213fd244-14d2-4529-8186-c913ea10cf09,213fd244-14d2-4529-8186-c913ea10cf09.compressed_content.json,
Asia/Seoul,1589641200000,2020-05-24 09:18:56.706,2020-05-24 09:18:51.081,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,02e900b2-0f38-4bb6-ad9d-b8fb0f9b282e,02e900b2-0f38-4bb6-ad9d-b8fb0f9b282e.compressed_content.json,
Asia/Seoul,1643468400000,2022-02-08 06:51:30.544,2022-02-08 06:51:24.410,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,24bdb112-4e87-4c1a-93e8-414a51782d3b,24bdb112-4e87-4c1a-93e8-414a51782d3b.compressed_content.json,
Asia/Seoul,1593270000000,2020-07-06 07:50:39.064,2020-07-05 06:41:01.914,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,4a69dba4-36b2-4a18-9556-c2314ebbbf5a,4a69dba4-36b2-4a18-9556-c2314ebbbf5a.compressed_content.json,
Asia/Seoul,1596898800000,2020-08-16 08:22:54.679,2020-08-16 08:22:53.217,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,200a373a-0c22-425b-a2ca-630f365aae3a,200a373a-0c22-425b-a2ca-630f365aae3a.compressed_content.json,
Asia/Seoul,1600527600000,2020-09-28 06:41:17.664,2020-09-27 06:57:23.880,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,1be7cabc-16f9-40d0-9c10-694405f0e69e,1be7cabc-16f9-40d0-9c10-694405f0e69e.compressed_content.json,
Asia/Seoul,1604156400000,2020-11-08 06:41:04.613,2020-11-08 06:41:03.546,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,22d95ccc-147b-4dfb-b4c5-19513c7c8cd8,22d95ccc-147b-4dfb-b4c5-19513c7c8cd8.compressed_content.json,
Asia/Seoul,1607785200000,2020-12-20 07:07:13.747,2020-12-20 07:07:11.603,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,14443dd0-50a9-4286-8574-9eea24bd17d4,14443dd0-50a9-4286-8574-9eea24bd17d4.compressed_content.json,
Asia/Seoul,1611414000000,2021-01-31 06:41:34.527,2021-01-31 06:41:33.061,0,0,2,2lBdpDiteS,X,com.sec.android.app.shealth,28d6718f-db0a-4691-a825-3c01e839a75e,28d6718f-db0a-4691-a825-3c01e839a75e.compressed_content.json,
Asia/Seoul,1615647600000,2021-03-22 05:38:11.931,2021-03-22 05:38:11.016,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,8bc93924-8fa8-4ed0-b3a1-d7d4c6e3b0bc,8bc93924-8fa8-4ed0-b3a1-d7d4c6e3b0bc.compressed_content.json,
Asia/Seoul,1619276400000,2021-05-02 05:38:27.783,2021-05-02 05:38:26.926,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,1b66356b-cf4e-4452-b8a4-3ff06e823e29,1b66356b-cf4e-4452-b8a4-3ff06e823e29.compressed_content.json,
Asia/Seoul,1622905200000,2021-06-13 05:42:25.757,2021-06-13 05:42:24.733,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,f7d109e1-f863-490f-b1ab-b3422483eb44,f7d109e1-f863-490f-b1ab-b3422483eb44.compressed_content.json,
Asia/Seoul,1626534000000,2021-07-25 05:41:18.890,2021-07-25 05:41:18.245,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,6b044489-3236-41a4-8d8d-54c2c229cb99,6b044489-3236-41a4-8d8d-54c2c229cb99.compressed_content.json,
Asia/Seoul,1630162800000,2021-09-05 06:01:20.442,2021-09-05 06:01:19.068,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,d4fc454d-a44d-4670-9d42-0468513556e6,d4fc454d-a44d-4670-9d42-0468513556e6.compressed_content.json,
Asia/Seoul,1633791600000,2021-10-17 05:37:40.253,2021-10-17 05:37:38.744,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,2b0c3585-edc1-4377-a955-1073c29e6c72,2b0c3585-edc1-4377-a955-1073c29e6c72.compressed_content.json,
Asia/Seoul,1637420400000,2021-11-28 05:48:57.371,2021-11-28 05:48:55.857,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,d89a6f5e-96e5-49fd-86ff-5a99d5ac0126,d89a6f5e-96e5-49fd-86ff-5a99d5ac0126.compressed_content.json,
America/Los_Angeles,1641110400000,2022-01-09 23:40:26.863,2022-01-09 23:40:25.620,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,acbd29bd-f637-41a7-9444-2b8ddbe66a66,acbd29bd-f637-41a7-9444-2b8ddbe66a66.compressed_content.json,
Asia/Seoul,1644073200000,2022-02-17 05:42:50.392,2022-02-17 05:42:48.126,0,0,2,Nz95nEBsYs,X,com.sec.android.app.shealth,cd1d0d49-3f9c-4a58-96d8-7d58cbcfbc0b,cd1d0d49-3f9c-4a58-96d8-7d58cbcfbc0b.compressed_content.json,
